EXT_SOURCE_1;PAYMENT_RATE;EXT_SOURCE_3;EXT_SOURCE_2;DAYS_BIRTH;ACTIVE_DAYS_CREDIT_MAX;AMT_ANNUITY;APPROVED_CNT_PAYMENT_MEAN;INSTAL_DAYS_ENTRY_PAYMENT_MEAN;INSTAL_DPD_MEAN;DAYS_EMPLOYED;PREV_CNT_PAYMENT_MEAN;INSTAL_DAYS_ENTRY_PAYMENT_MAX;POS_MONTHS_BALANCE_SIZE;BURO_AMT_CREDIT_MAX_OVERDUE_MEAN;INSTAL_AMT_PAYMENT_SUM;CODE_GENDER;AMT_CREDIT;DAYS_ID_PUBLISH;ANNUITY_INCOME_PERC;INSTAL_AMT_PAYMENT_MIN;AMT_GOODS_PRICE;ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN;ACTIVE_DAYS_CREDIT_ENDDATE_MAX;DAYS_EMPLOYED_PERC;INCOME_CREDIT_PERC;POS_SK_DPD_DEF_MEAN;CLOSED_DAYS_CREDIT_MAX;PREV_APP_CREDIT_PERC_MIN;TARGET
;0.1060909090909091;0.1873887653772306;0.4585596910330012;-15848;-329.0;5251.5;12.0;-2943.0;0.0;-4057.0;12.0;-2943.0;1.0;3443.9925000000003;19036.485;1;49500.0;-4062;0.0530454545454545;19036.485;49500.0;0.0;1691.0;0.2559944472488642;2.0;0.0;-1010.0;1.0;0.0
0.7964478834435857;0.0379639351746176;0.5154953751603267;0.7218799256671774;-16246;-51.0;18711.0;44.0;-1263.7899159663866;0.0840336134453781;-1240.0;50.4;-21.0;22.0;6919.817727272727;1963973.97;1;492862.5;-4180;0.051975;63.81;346500.0;21546.0;1349.0;0.0763264803643973;0.7304268431864871;0.0454545454545454;-520.0;0.775455466048735;0.0
;0.06765;0.633031641417419;0.6424251655406559;-12721;;18265.5;6.0;-228.5675675675676;1.4324324324324325;-1289.0;9.0;-27.0;13.0;;176861.025;0;270000.0;-4675;0.1353;1.035;270000.0;;;0.101328511909441;0.5;0.0;-970.0;0.9044920901137754;0.0
0.327005236787131;0.0486377146631439;;0.7081894379461231;-14452;;26509.5;6.0;-163.56756756756758;0.918918918918919;-1562.0;6.0;-12.0;11.0;;388555.875;0;545040.0;-571;0.0981833333333333;24.93;450000.0;;;0.108081926376972;0.4953764861294584;0.0;;0.9869838720471124;0.0
;0.0472;0.1428725230413196;0.5565166361109481;-9989;-128.0;10620.0;;;;-580.0;36.0;;9.0;;;1;225000.0;-1073;0.0524444444444444;;225000.0;0.0;56.0;0.058063870257283;0.9;0.0;;0.7978935609989627;1.0
0.7102600012978599;0.048362831858407;0.6496203111237195;0.4716264096245429;-10798;;24592.5;7.333333333333333;-628.5142857142857;0.0142857142857142;-1225.0;7.857142857142857;-9.0;43.0;;275500.62;1;508500.0;-890;0.1270930232558139;1.485;508500.0;;;0.1134469346175217;0.3805309734513274;0.0;-846.0;0.80343707250342;0.0
;0.0642077364800908;0.3672910183026313;0.1717185484992349;-13151;-50.0;27472.5;10.4;-1534.0733333333333;0.0533333333333333;-5249.0;10.4;-14.0;59.0;6811.875;599260.95;0;427869.0;-4242;0.1221;411.525;387000.0;;5489.0;0.3991331457683826;0.5258618876338319;0.0;-909.0;0.9044719141974188;0.0
;0.0973851590106007;0.4686596550493113;0.6710154519449951;-24162;-81.0;12402.0;16.666666666666668;-1551.2575757575758;1.7878787878787878;;16.0;-38.0;61.0;1010.593125;829733.04;1;127350.0;-4554;0.11024;25.695;112500.0;0.0;650.0;;0.8833922261484098;0.1311475409836065;-425.0;0.8833922261484098;0.0
;0.0379891842800528;0.7449321846094795;0.270488303209556;-23623;-98.0;16564.5;18.75;-1348.7272727272727;0.1363636363636363;;18.75;-29.0;45.0;;318726.315;1;436032.0;-5016;0.18405;159.3;360000.0;0.0;998.0;;0.2064068692206076;0.0;-2240.0;0.8603238866396761;0.0
;0.036228533685601;0.8327850252992314;0.2652563401861944;-21772;-153.0;14809.5;6.666666666666667;-753.1333333333333;0.0;;6.666666666666667;-196.0;17.0;;198887.085;1;408780.0;-4568;0.27425;9380.7;337500.0;;120.0;;0.1321003963011889;0.0;-792.0;1.0;0.0
;0.0514125;0.3185955240537633;0.0185774214436405;-23246;-634.0;18508.5;6.0;-80.0;0.0;;6.0;-17.0;5.0;;71248.725;1;360000.0;-3866;0.2164736842105263;14249.745;360000.0;0.0;830.0;;0.2375;0.0;;1.0;1.0
;0.029475;0.7062051096536562;0.6102384975406306;-18506;;15916.5;8.0;-599.8478260869565;0.0;-3593.0;21.0;-19.0;25.0;0.0;452374.065;1;540000.0;-2036;0.14148;27.27;540000.0;;;0.1941532475953744;0.2083333333333333;0.0;-753.0;1.0;0.0
;0.0483193277310924;;0.6436248416843697;-13643;-104.0;29601.0;6.0;-2343.6666666666665;0.9166666666666666;-4266.0;6.0;-2154.0;13.0;31041.0;115137.72;0;612612.0;-4625;0.1461777777777777;5719.77;495000.0;;30647.0;0.3126878252583742;0.3305518011400364;0.0;-1838.0;1.0;0.0
;0.0333238095238095;0.6738300778602003;0.4615527169569765;-17211;-632.0;15745.5;5.5;-1102.1891891891892;0.0;-4575.0;5.5;-7.0;26.0;;859632.705;1;472500.0;-757;0.2691538461538461;411.525;472500.0;0.0;1194.0;0.2658183719714136;0.1238095238095238;0.0;;0.0;0.0
;0.0275;0.6006575372857061;0.7314348365948964;-16991;-456.0;43312.5;8.0;-1034.974358974359;0.1025641025641025;-2263.0;8.0;-118.0;44.0;2635.875;347289.795;1;1575000.0;-487;0.275;2329.965;1575000.0;0.0;640.0;0.1331881584368195;0.1;0.0;-1024.0;1.0;0.0
;0.0293572621035058;0.3825018041447388;0.7527249636920941;-19000;-210.0;31653.0;6.0;-758.7;0.0;-2292.0;6.0;-350.0;12.0;0.0;150695.325;1;1078200.0;-2435;0.1172333333333333;3987.315;900000.0;0.0;1603.0;0.1206315789473684;0.2504173622704507;0.0;-1029.0;0.8593280054996992;0.0
;0.0513035220994475;0.8347841592331774;0.3326087987419942;-14940;-127.0;26743.5;19.33333333333333;-580.3888888888889;0.0;-1811.0;19.33333333333333;-29.0;21.0;96.105;866374.515;1;521280.0;-1215;0.18571875;8934.165;450000.0;45000.0;10497.0;0.1212182061579651;0.2762430939226519;0.0;-464.0;0.920971028616993;0.0
;0.05;0.4830501881366946;0.6758725324204472;-21261;;33750.0;;;;-681.0;;;;;;0;675000.0;-4498;0.15;;675000.0;;;0.0320304783406236;0.3333333333333333;;-268.0;;0.0
0.8127757402673408;0.0425396257895364;0.524496446363472;0.6497552469929551;-16000;-63.0;32125.5;6.0;-1155.5625;0.0;-3791.0;6.0;-38.0;17.0;0.0;119177.415;1;755190.0;-4164;0.28556;5196.735;675000.0;;241.0;0.2369375;0.148969133595519;0.0;-372.0;1.0;0.0
;0.0293953975580215;0.6610235391308081;0.1953537989258013;-22329;-587.0;24246.0;34.0;-923.1466666666666;13.453333333333331;;34.0;-31.0;51.0;;1110295.395;1;824823.0;-4971;0.1539428571428571;42.75;688500.0;0.0;1239.0;;0.1909500583761607;1.0196078431372548;;1.0;0.0
0.8115215606490332;0.09742;0.5971924268337128;0.6632850678230939;-13837;-1296.0;109597.5;11.0;-1756.2857142857142;0.0;-1324.0;11.333333333333334;-196.0;16.0;3272.19;255220.335;0;1125000.0;-4388;0.4428181818181818;1912.32;1125000.0;69001.5;4185.0;0.0956854809568548;0.22;0.0;-148.0;1.1111067240494334;0.0
;0.0275934334614041;0.8193176922872417;0.7076332784807198;-23477;-2257.0;37683.0;27.6;-550.2181818181818;0.0;;23.0;-55.0;59.0;;831969.72;0;1365651.0;-1527;0.16748;2000.07;1192500.0;;-1704.0;;0.1647565886159787;0.0;-1703.0;0.7911392405063291;0.0
;0.1027524752475247;;0.7000761760427172;-15461;;46701.0;10.0;-1383.5;0.0;-2799.0;10.0;-583.0;19.0;;720193.455;1;454500.0;-3138;0.2965142857142857;14984.235;454500.0;;;0.181036155488002;0.3465346534653465;0.0;;0.8170935980716592;0.0
;0.1186395759717314;;0.6883326190004003;-10027;;12087.0;9.0;-430.7692307692308;1.1538461538461535;-2899.0;10.0;-18.0;19.0;;620554.95;1;101880.0;-1480;0.0839375;464.22;90000.0;;;0.2891193776802633;1.413427561837456;0.0;;0.8262804395811939;0.0
;0.0929222752930959;0.8193176922872417;0.5351179715815025;-16997;;30816.0;7.0;-1002.6666666666666;0.0;-7196.0;7.0;-44.0;10.0;0.0;334295.235;1;331632.0;-288;0.1670243902439024;19346.175;315000.0;;;0.423368829793493;0.5563395570994355;0.0;-795.0;1.0;0.0
0.3495440545121956;0.0513897866839043;0.4543210601605785;0.6743040710694362;-10493;-295.0;20034.0;12.0;-378.9;0.0;-1807.0;18.0;-240.0;17.0;;69066.36;1;389844.0;-3154;0.2226;5792.715;315000.0;0.0;-133.0;0.1722100447917659;0.2308615753993905;0.0;;1.0;0.0
;0.0486375;0.7597121819739279;0.5233340326509648;-10815;-737.0;17509.5;10.0;-851.7;0.0;-752.0;10.0;-732.0;11.0;0.0;59066.595;1;360000.0;-2894;0.015564;5863.77;360000.0;19200.0;950.0;0.0695330559408229;3.125;0.0;-1341.0;0.9191272051996286;0.0
0.3527079754062732;0.0424855421975859;0.722392890081304;0.6002860429635977;-14365;;47803.5;14.0;-909.825;0.1;-1576.0;14.0;-346.0;43.0;0.0;338042.25;0;1125171.0;-1909;0.21246;6846.345;1035000.0;;;0.1097111033762617;0.1999696046200977;0.0;-607.0;0.8632414053645636;0.0
0.2730814788831933;0.04691;;0.721497804972606;-14260;;21109.5;17.0;-284.1428571428572;0.0;-392.0;17.0;-29.0;15.0;;185901.12;1;450000.0;-4482;0.1563666666666666;6362.55;450000.0;;;0.0274894810659186;0.3;0.0;;0.8857623154509575;0.0
0.5403402430088386;0.05;;0.7000348506828775;-15465;;50625.0;;;;-2711.0;;;;;;0;1012500.0;-4835;0.1607142857142857;;1012500.0;;;0.1752990623989654;0.3111111111111111;;;;0.0
;0.0275630139435109;0.324891229465852;0.4873268675786014;-14403;-488.0;55507.5;27.0;-671.25;0.0833333333333333;-835.0;22.0;-305.0;15.0;;1388560.95;0;2013840.0;-4330;0.061675;12278.25;1800000.0;0.0;912.0;0.0579740331875303;0.446907400786557;0.0;-594.0;0.7712756384876828;0.0
;0.0294476301081512;0.7544061731797895;0.0615205301201667;-21194;;18256.5;8.0;-2279.037037037037;2.203703703703704;;8.0;-1690.0;10.0;;359665.155;1;619965.0;-4353;0.3688181818181818;0.0;517500.0;;;;0.0798432169557959;0.3;-1123.0;0.0;0.0
;0.0597808276115645;0.4776491548517548;0.5862193710880279;-10244;-13.0;33655.5;10.4;-1447.675;3.4;-1916.0;10.545454545454543;-357.0;77.0;3972.18;1605887.01;0;562981.5;-2800;0.29916;7.29;486000.0;0.0;466.0;0.1870363139398672;0.1998289464218628;0.0;-16.0;0.7780976623723086;0.0
0.2828650150520901;0.0292369337979094;;0.5957441928790991;-10367;;37759.5;24.0;-248.23809523809524;1.5714285714285714;-425.0;24.0;-27.0;15.0;;321866.28;1;1291500.0;-1737;0.33564;120.78;1291500.0;;;0.0409954663837175;0.0871080139372822;0.0;;0.88576198425948;0.0
0.493746981174624;0.0511887736860922;0.5673792367572691;0.6748273277461122;-11648;-1126.0;51543.0;15.0;-899.0;0.8695652173913043;-971.0;12.0;-646.0;19.0;2444.76;304139.025;0;1006920.0;-4194;0.22908;3393.18;900000.0;0.0;1917.0;0.0833619505494505;0.2234537003932785;0.0;-648.0;0.8632651789053734;0.0
0.4650664118605383;0.0576655345789254;0.3706496323299817;0.5427956463827064;-14360;-482.0;29263.5;8.0;-1974.0434782608693;0.0;-110.0;8.0;-1527.0;25.0;;201649.455;1;507469.5;-4984;0.1858;4758.435;459000.0;0.0;1344.0;0.0076601671309192;0.310363479972688;0.0;-535.0;1.0110129973211628;0.0
;0.0543914689437431;0.6785676886853644;0.7347508583805025;-21579;-1575.0;49072.5;12.0;-349.4347826086956;0.0;;9.0;-40.0;24.0;;1515208.005;1;902209.5;-5016;0.1363125;18443.745;729000.0;;-465.0;;0.3990204049059558;0.0;-1575.0;0.9717795226618984;0.0
;0.0323973256924546;0.6658549219640212;0.7371687389660068;-21115;-308.0;30528.0;10.0;-1818.2727272727277;29.545454545454547;-5463.0;10.0;-1390.0;40.0;0.0;107220.87;0;942300.0;-4093;0.1704522613065326;51.57;675000.0;0.0;-5.0;0.2587260241534454;0.1900668576886341;0.0;-216.0;1.1111111111111112;0.0
0.6229869592498453;0.05132;0.3031463744186309;0.5351560508651579;-18579;-11.0;34641.0;5.25;-1432.2033898305085;0.059322033898305;-386.0;4.2;-21.0;14.0;;1025827.2;1;675000.0;-2119;0.2566;166.5;675000.0;0.0;1718.0;0.0207761451100705;0.2;0.0;-236.0;0.0;0.0
0.1910683531341424;0.0607424926228085;;0.4613788153683416;-9536;;25195.5;24.0;-233.78571428571428;0.0;-746.0;24.0;-36.0;14.0;;139974.66;1;414792.0;-2220;0.27995;9998.19;315000.0;;;0.078229865771812;0.216976219406353;0.0;;0.8989436119953771;0.0
;0.0426136847302381;0.6894791426446275;0.2425826625022069;-16567;;22527.0;15.0;-375.1333333333333;0.0;-2766.0;15.0;-55.0;17.0;;327453.525;1;528633.0;-120;0.20024;4536.315;472500.0;;;0.1669584112995714;0.2128130479935985;0.0;-450.0;0.9266140056330792;0.0
;0.0401437626412625;0.2238313174701554;0.6160271197421764;-13829;-131.0;24025.5;12.0;-1845.6666666666667;1.75;-226.0;11.0;-1633.0;12.0;0.0;26727.66;1;598486.5;-5162;0.1112291666666666;577.8;454500.0;0.0;52.0;0.0163424687251428;0.3609103964751085;0.0;-690.0;0.9591032273959104;0.0
;0.0611734995432808;;0.3608802930710043;-20533;;30739.5;21.0;-779.2916666666666;0.5416666666666666;-2873.0;21.0;-224.0;43.0;;496609.92;0;502497.0;-3769;0.1951714285714285;88.425;454500.0;;;0.1399211026153022;0.313434707072878;0.2558139534883721;;0.8186429930247305;0.0
;0.0293971787524796;0.6212263380626669;0.3573422337147276;-21938;-133.0;24007.5;5.333333333333333;-1291.903448275862;0.096551724137931;;5.333333333333333;-6.0;21.0;0.0;821716.065;1;816660.0;-4804;0.2134;67.5;585000.0;0.0;417.0;;0.1377562265814415;0.0;-1404.0;0.0;0.0
;0.03592;0.5673792367572691;0.1689711524071021;-11084;-55.0;24246.0;10.0;-1580.3846153846157;0.0;-620.0;10.0;-245.0;28.0;0.0;346066.11;0;675000.0;-3474;0.1197333333333333;5407.515;675000.0;0.0;6612.0;0.0559364850234572;0.3;0.0;-471.0;0.9099181073703366;0.0
0.3205104956253057;0.054395;0.7352209993926424;0.5708645797396434;-14864;-590.0;48955.5;12.0;-2124.1111111111118;0.0;-346.0;12.0;-1996.0;9.0;0.0;103928.58;1;900000.0;-4336;0.54395;8800.47;900000.0;0.0;80.0;0.0232777179763186;0.1;0.0;-2569.0;1.0110601990835837;0.0
0.7400824826760254;0.0294304635761589;0.6161216908872079;0.6028804499438604;-10745;-710.0;19998.0;10.0;-1027.4827586206898;0.0689655172413793;-1190.0;10.0;-16.0;30.0;0.0;263803.725;1;679500.0;-3390;0.3418461538461538;4158.18;679500.0;0.0;1006.0;0.1107491856677524;0.086092715231788;0.0;-568.0;0.8531746031746031;0.0
;0.0563427561837455;0.7001838506835805;0.6444820836343753;-24222;-36.0;14350.5;11.666666666666666;-2010.0240963855424;2.108433734939759;;11.666666666666666;-1080.0;83.0;;755223.39;1;254700.0;-5068;0.12756;0.63;225000.0;0.0;512.0;;0.4416961130742049;0.0;-241.0;0.9380863039399624;0.0
;0.0680571428571428;0.5549467685334323;0.4174064412814781;-17168;;21438.0;4.0;-1446.090909090909;1.393939393939394;-1311.0;16.333333333333332;-46.0;18.0;;616115.61;1;315000.0;-193;0.19056;1.125;315000.0;;;0.0763630009319664;0.3571428571428571;0.8888888888888888;-1804.0;0.0;0.0
0.1730976224168879;0.0265386755703951;0.2405414172860865;0.4661426216158657;-8963;-49.0;21460.5;;;;-231.0;;;;0.0;;1;808650.0;-1649;0.2897678940332969;;675000.0;8855.37;27438.0;0.0257726207742943;0.0915859766277128;;-422.0;;0.0
;0.0534056227121425;0.5172965813614878;0.6028595079928585;-15147;-1101.0;52128.0;6.0;-1059.3333333333333;0.0;-6299.0;12.0;-284.0;10.0;34.25;177913.485;1;976077.0;-4598;0.5792;6383.385;922500.0;31982.19;647.0;0.4158579256618472;0.0922058403179257;0.0;-547.0;0.949859856742448;1.0
;0.05;0.6817058776720116;0.4346816245515415;-17664;-871.0;9000.0;10.0;-215.77777777777777;0.0;-7987.0;10.0;-100.0;11.0;0.0;95392.575;1;180000.0;-1113;0.1333333333333333;9597.42;180000.0;;;0.4521625905797101;0.375;0.0;-669.0;0.9190957377898692;0.0
0.7209823199084124;0.0332807156011575;0.7583930617144343;0.2165263831925319;-20221;-984.0;18216.0;10.0;-2430.5;0.0;-8727.0;10.0;-2299.0;11.0;0.0;129531.465;0;547344.0;-3504;0.1349333333333333;12882.15;472500.0;0.0;606.0;0.4315810296226695;0.2466456195737963;0.0;-1027.0;1.65359477124183;0.0
;0.05;0.1634256947313434;0.2280122366044448;-23312;-126.0;16875.0;36.0;-292.47058823529414;0.0588235294117647;;36.0;-49.0;18.0;0.0;93303.225;1;337500.0;-3209;0.15;5488.425;337500.0;0.0;422.0;;0.3333333333333333;0.0;-396.0;1.0;0.0
0.3956502875647717;0.1079594790159189;0.3689687382528466;0.5900173684881325;-11133;-881.0;53712.0;6.4;-763.1842105263158;1.631578947368421;-4119.0;7.6;-245.0;35.0;23719.65;1644826.32;1;497520.0;-3228;0.3978666666666666;246.24;450000.0;;672.0;0.3699811371597952;0.2713458755426917;0.0;-2388.0;0.8653014133256418;0.0
0.2078960671539624;0.1190375;;0.7584712264768675;-8328;;42853.5;6.0;-290.5;0.0;-648.0;6.0;-274.0;3.0;;73241.91;0;360000.0;-995;0.29759375;13079.88;360000.0;;;0.0778097982708933;0.4;0.0;;1.5443121693121693;0.0
0.6925731655467572;0.0348566666666666;0.6956219298394389;0.3971388641185076;-11491;-596.0;47056.5;7.5;-629.15625;0.0;-2444.0;7.5;-3.0;29.0;0.0;1081645.65;0;1350000.0;-4025;0.2323777777777777;202.86;1350000.0;0.0;50.0;0.2126881907579845;0.15;0.0;-1585.0;0.0;0.0
0.6073545825870427;0.05;0.3296550543128238;0.6718259366399988;-19398;-301.0;9000.0;12.666666666666666;-1023.3055555555557;1.0277777777777777;-3718.0;24.33333333333333;-404.0;27.0;13204.485;861828.885;1;180000.0;-2933;0.0666666666666666;81.18;180000.0;0.0;10515.0;0.1916692442519847;0.75;0.074074074074074;-442.0;1.0;0.0
0.5550434554564304;0.0372451612903225;0.4101025731788671;0.5662622198226984;-14830;-388.0;25978.5;;;;-1826.0;;;;;;0;697500.0;-4541;0.2624090909090909;;697500.0;0.0;730.0;0.1231287929871881;0.1419354838709677;;;;0.0
;0.04864;0.237916079507114;0.0487934580934237;-10296;-21.0;21888.0;12.0;-921.8333333333334;0.0833333333333333;-1168.0;6.0;-757.0;13.0;0.0;148505.985;0;450000.0;-2858;0.1216;12170.61;450000.0;0.0;31095.0;0.1134421134421134;0.4;0.0;-342.0;0.8709663371510691;0.0
0.625562063612872;0.1060070671378091;0.6577838002083306;0.717463924713912;-12066;-60.0;13500.0;8.833333333333334;-590.2631578947369;0.0263157894736842;-2044.0;11.0;-11.0;43.0;;644201.505;1;127350.0;-4489;0.1;10086.885;112500.0;0.0;307.0;0.169401624399138;1.060070671378092;0.0;-478.0;0.8732099196646874;0.0
;0.0292385609500523;0.4561097392782771;0.7269613079858311;-18790;-224.0;37669.5;8.0;-903.1111111111112;0.8888888888888888;-1724.0;8.0;-27.0;25.0;0.0;594542.9249999999;1;1288350.0;-2339;0.1195857142857142;0.9;1125000.0;32281.41375;27465.0;0.0917509313464608;0.2444987775061124;0.0;-938.0;0.0;0.0
;0.0292344827586206;;0.5229794466523957;-22478;;19075.5;12.0;-144.875;0.0;;12.0;-38.0;8.0;;46707.48;1;652500.0;-4048;0.2826;5838.435;652500.0;;;;0.1034482758620689;0.0;;1.0;0.0
0.8736416505186586;0.0451854304635761;0.2837118826350007;0.6477770252585971;-14427;-1047.0;30703.5;12.0;-873.5;0.0;-663.0;12.0;-685.0;13.0;9141.9975;78920.82;1;679500.0;-3400;0.2274333333333333;6419.16;679500.0;7780.5;;0.0459555001039717;0.1986754966887417;0.0;-1155.0;1.0;0.0
;0.0483939393939393;;0.6616127527071396;-21584;;21559.5;10.0;-656.9;0.0;;10.0;-521.0;11.0;;31249.665;1;445500.0;-3744;0.5323333333333333;3110.265;445500.0;;;;0.0909090909090909;0.0;;1.0;0.0
0.7320998183637281;0.0512211325173683;0.3962195720630885;0.2459371106874712;-20553;-133.0;40941.0;12.0;-237.25;0.0833333333333333;;12.0;-70.0;13.0;0.0;326124.855;1;799299.0;-221;0.2021777777777778;27144.855;702000.0;0.0;232.0;;0.2533469953046356;0.0769230769230769;-264.0;1.0423220849753287;1.0
0.3001294850505965;0.05;;0.447414188692264;-19506;;7875.0;30.0;-2279.1739130434785;9.434782608695652;-374.0;30.0;-32.0;17.0;0.0;176645.475;1;157500.0;-3043;0.0875;85.95;157500.0;;;0.0191735876140674;0.5714285714285714;0.0;-2201.0;0.8792909397861565;0.0
;0.0424994902236219;0.3842068130556564;0.4093622355067622;-14602;-175.0;42205.5;19.0;-1265.655737704918;0.1475409836065573;-1996.0;17.2;-24.0;62.0;0.0;1890468.585;1;993082.5;-4972;0.18758;162.54;913500.0;0.0;1761.0;0.136693603615943;0.2265672791535446;0.0;-2500.0;0.919862906357956;1.0
0.5802959026836657;0.0428380634390651;0.1940678276718812;0.6346222955186676;-18267;-23.0;11547.0;8.0;-2149.733333333333;0.0;-7044.0;8.0;-1764.0;17.0;1689.48;68063.04;1;269550.0;-1820;0.1710666666666666;3930.48;225000.0;2373.273;702.0;0.3856134012153063;0.2504173622704507;0.0;-602.0;1.0439109145474648;0.0
0.1492003885496866;0.05;;0.4381668834525321;-11929;;10125.0;4.0;-587.25;0.0;-1344.0;4.0;-537.0;6.0;;33350.03999999999;0;202500.0;-4442;0.1125;8336.025;202500.0;;;0.112666610780451;0.4444444444444444;0.0;;1.2501639344262294;0.0
0.3463713129200217;0.1128091872791519;0.2750003523983893;0.2246579254130684;-14791;-579.0;17239.5;12.0;-389.0;0.1428571428571428;-2954.0;12.0;-327.0;7.0;2647.0260000000003;272560.905;1;152820.0;-4620;0.5472857142857143;20242.665;135000.0;0.0;;0.1997160435399905;0.2061248527679623;0.0;-401.0;1.111126304754091;0.0
;0.0796413502109704;;0.1495775071840439;-14998;;16308.0;33.0;-362.54545454545456;0.0;-1521.0;33.0;-147.0;11.0;;1187816.265;0;204768.0;-1859;0.0906;9423.81;162000.0;;;0.101413521802907;0.8790436005625879;0.0;;0.8732106783674002;1.0
;0.0423657522082534;0.3539876078507373;0.5908528803677146;-21220;-18.0;32634.0;21.428571428571427;-1044.6685082872928;0.0;-1053.0;28.90909090909091;-19.0;98.0;;4012682.94;1;770292.0;-4217;0.1611555555555555;12.33;688500.0;6553.040625;9161.0;0.0496229971724787;0.2628873206524279;0.0;-227.0;0.0;1.0
0.77289099655028;0.05;0.6092756673894402;;-16698;-519.0;22500.0;12.0;-446.4166666666667;0.0;-412.0;12.0;-281.0;13.0;;172312.83000000002;0;450000.0;-242;0.0833333333333333;14343.975;450000.0;0.0;714.0;0.0246736136064199;0.6;0.0;-522.0;0.810119918104709;0.0
;0.0489645207898539;0.722392890081304;0.6195125300023128;-21091;;19215.0;12.0;-366.1;0.1;-426.0;12.0;-236.0;11.0;;104372.865;0;392427.0;-1293;0.1423333333333333;9502.335;324000.0;;;0.0201981888009103;0.3440130266266082;0.0;-590.0;1.0049771253330653;0.0
0.8232931190189171;0.027498510308664;0.4135967602644276;0.7312071075540071;-19203;-53.0;51916.5;10.0;-172.2;0.0;-7058.0;10.0;-37.0;10.0;0.0;164229.255;1;1887975.0;-2751;0.1922833333333333;16410.33;1687500.0;61987.5;253.0;0.367546737488934;0.1430103682516982;0.0;;1.0369603604700726;0.0
;0.0293001004477586;0.7121551551910698;0.7251824587462674;-18834;-2538.0;61956.0;18.0;-1151.4550898203593;0.0059880239520958;-3018.0;18.0;-22.0;43.0;;4047335.505;0;2114532.0;-2381;0.1966857142857143;5.175;1890000.0;0.0;4767.0;0.1602421153233514;0.148969133595519;0.0;-2705.0;0.0;0.0
0.4542693818834731;0.0471016949152542;0.3774042489507649;0.3411229075988826;-13794;-88.0;12505.5;6.0;-159.66666666666666;0.0;-334.0;6.0;-83.0;7.0;;40049.1;0;265500.0;-4605;0.0794;6674.4;265500.0;;;0.0242134261273017;0.5932203389830508;0.0;;1.1111111111111112;0.0
;0.0736154315566999;0.1253078784282391;0.4580276629283381;-9998;-14.0;22257.0;;;;-209.0;;;;;;0;302341.5;-1542;0.2828386801624064;;261000.0;0.0;2.0;0.0209041808361672;0.2602735648265289;;-96.0;;1.0
0.6290896834226418;0.039776;0.5531646987710016;0.7451806233063148;-17161;-1058.0;44748.0;16.375;-1485.5260115606936;0.0404624277456647;-5391.0;16.375;-54.0;85.0;22.5;4104406.98;1;1125000.0;-694;0.39776;38.745;1125000.0;40500.0;243.0;0.3141425324864518;0.1;0.0;-1560.0;0.0;0.0
0.2020680175032669;0.0264766666666666;0.4418358231994413;0.6839672950890641;-11410;-695.0;35743.5;;;;-2096.0;;;3.0;0.0;;0;1350000.0;-3000;0.1323833333333333;;1350000.0;0.0;35.0;0.1836985100788781;0.2;0.0;-1324.0;;0.0
;0.04237;0.5136937663039473;0.6679476875844433;-13779;-262.0;57199.5;;;;-199.0;;;;;;0;1350000.0;-4543;0.2922068965517241;;1350000.0;0.0;-139.0;0.0144422672182306;0.145;;;;0.0
;0.0294248366013071;0.5280927512030451;0.2858978721410488;-16815;-242.0;20259.0;12.8;-1165.871794871795;0.0;-4119.0;12.8;-356.0;43.0;0.0;3393570.375;0;688500.0;-362;0.0643142857142857;6991.065;688500.0;0.0;1584.0;0.2449598572702943;0.457516339869281;0.0;-2372.0;0.9451084050636724;0.0
0.6546337310102558;0.033259603332596;0.5531646987710016;0.7020971239549628;-15466;-342.0;20299.5;0.0;-1623.6507936507935;2.563492063492064;-557.0;0.0;-39.0;2.0;0.0;214611.435;0;610335.0;-4468;0.167074074074074;0.18;463500.0;0.0;388.0;0.0360144833829044;0.19907100199071;0.0;-1047.0;0.0;0.0
0.5466301475535511;0.0389092932665553;0.41534714488434;0.6289196351618959;-11835;-206.0;31464.0;18.0;-627.3488372093024;1.5116279069767442;-3514.0;16.0;-102.0;35.0;2273.625;967819.68;1;808650.0;-4011;0.27968;410.805;675000.0;3552.645;27442.0;0.2969159273341782;0.139120756816917;0.0;-429.0;0.0;1.0
0.5157937707105045;0.0392980574424979;0.5388627065779676;0.0969330590030494;-10949;-180.0;29677.5;;;;-3027.0;;;;600.0;;1;755190.0;-1802;0.1137068965517241;;675000.0;78930.18;6767.0;0.2764636039820988;0.3456083899416041;;-491.0;;0.0
0.5657808411522698;0.05;0.5954562029091491;0.5323697706302554;-9591;;9000.0;12.0;-223.75;0.0;-348.0;12.0;-53.0;10.0;4506.615;362072.16;1;180000.0;-2082;0.0571428571428571;9876.645;180000.0;;;0.0362840162652486;0.875;0.0;-1010.0;0.9702931687164074;0.0
;0.0275;0.7662336700704004;0.7199969639996949;-15750;-1768.0;49500.0;36.0;-524.0;0.0;-1114.0;36.0;-524.0;3.0;7739.7;1263760.29;0;1800000.0;-4065;0.11;1263760.29;1800000.0;0.0;-1464.0;0.0707301587301587;0.25;0.0;-1828.0;0.9198616528074176;0.0
